pitcher_id,season,opportunities_2b,sb_2b,cs_2b,attempts_2b,attempt_rate,sb_pct,tempo22_w,pitches22,baseline_group,in_baseline_2022,appears_post_only,balanced_panel_18_24
670280,2021,181,2,2,4,0.022099447513812154,0.5,20.531,135.0,T3,1,0,0
670456,2021,85,0,0,0,0.0,,,,,0,0,0
670550,2021,22,0,0,0,0.0,,,,,0,0,0
670766,2021,21,0,0,0,0.0,,,,,0,0,0
670912,2021,204,0,1,1,0.004901960784313725,0.0,16.518,168.0,T1,1,0,0
670950,2021,170,0,1,1,0.0058823529411764705,0.0,17.595,189.0,T2,1,0,1
670955,2021,71,1,0,1,0.014084507042253521,1.0,15.192,57.0,T1,1,0,0
670970,2021,23,0,0,0,0.0,,19.018,72.0,T2,1,0,0
670990,2021,79,1,0,1,0.012658227848101266,1.0,21.556,147.0,T3,1,0,0
671345,2021,28,0,0,0,0.0,,19.574,174.0,T2,1,0,0
671790,2021,20,0,0,0,0.0,,18.821,70.0,T2,1,0,0
672282,2021,109,1,0,1,0.009174311926605505,1.0,16.246,363.0,T1,1,0,0
672335,2021,111,1,1,2,0.018018018018018018,0.5,22.482,196.0,T3,1,0,1
672391,2021,14,0,0,0,0.0,,18.421,126.0,T2,1,0,0
672578,2021,306,0,0,0,0.0,,18.704,184.0,T2,1,0,0
672582,2021,13,0,0,0,0.0,,,,,0,0,0
672710,2021,19,0,1,1,0.05263157894736842,0.0,15.878,228.0,T1,1,0,0
672715,2021,252,2,0,2,0.007936507936507936,1.0,16.423,62.0,T1,1,0,0
672851,2021,22,0,0,0,0.0,,15.315,252.0,T1,1,0,0
674944,2021,94,0,0,0,0.0,,,,,0,0,0
675911,2021,6,0,0,0,0.0,,16.891,281.0,T1,1,0,0
675912,2021,165,0,0,0,0.0,,,,,0,0,0
675916,2021,176,4,0,4,0.022727272727272728,1.0,22.614,172.0,T3,1,0,0
675921,2021,199,5,1,6,0.03015075376884422,0.8333333333333334,20.672,121.0,T3,1,0,0
675971,2021,11,0,0,0,0.0,,,,,0,0,0
676050,2021,93,0,0,0,0.0,,17.3,109.0,T2,1,0,0
676051,2021,240,2,1,3,0.0125,0.6666666666666666,,,,0,0,0
676083,2021,40,1,0,1,0.025,1.0,,,,0,0,0
676103,2021,7,0,0,0,0.0,,,,,0,0,0
676220,2021,60,0,1,1,0.016666666666666666,0.0,,,,0,0,0
676265,2021,89,2,0,2,0.02247191011235955,1.0,16.119,114.0,T1,1,0,0
676424,2021,36,0,0,0,0.0,,,,,0,0,0
676477,2021,205,1,0,1,0.004878048780487805,1.0,16.248,140.0,T1,1,0,0
676596,2021,367,1,0,1,0.0027247956403269754,1.0,15.179,132.0,T1,1,0,0
676604,2021,98,0,0,0,0.0,,,,,0,0,0
676606,2021,39,1,0,1,0.02564102564102564,1.0,,,,0,0,0
676617,2021,17,0,0,0,0.0,,,,,0,0,0
676684,2021,108,0,0,0,0.0,,18.997,216.0,T2,1,0,0
676709,2021,38,0,0,0,0.0,,,,,0,0,0
676710,2021,12,1,0,1,0.08333333333333333,1.0,16.967,177.0,T1,1,0,0
676755,2021,11,0,0,0,0.0,,,,,0,0,0
676766,2021,11,0,0,0,0.0,,,,,0,0,0
676831,2021,69,0,0,0,0.0,,17.584,54.0,T2,1,0,0
676840,2021,274,0,0,0,0.0,,,,,0,0,0
676879,2021,103,0,0,0,0.0,,14.5,333.0,T1,1,0,0
676886,2021,62,2,0,2,0.03225806451612903,1.0,,,,0,0,0
676969,2021,185,2,0,2,0.010810810810810811,1.0,,,,0,0,0
676979,2021,177,1,1,2,0.011299435028248588,0.5,,,,0,0,0
677651,2021,464,9,7,16,0.034482758620689655,0.5625,21.173,319.0,T3,1,0,0
677865,2021,63,0,1,1,0.015873015873015872,0.0,17.659,51.0,T2,1,0,0
677960,2021,431,1,0,1,0.002320185614849188,1.0,,,,0,0,0
677976,2021,162,0,0,0,0.0,,,,,0,0,0
680686,2021,213,3,0,3,0.014084507042253521,1.0,19.673,398.0,T3,1,0,0
680692,2021,3,0,0,0,0.0,,,,,0,0,0
680704,2021,104,1,1,2,0.019230769230769232,0.5,14.655,188.0,T1,1,0,0
681806,2021,102,0,1,1,0.00980392156862745,0.0,15.666,161.0,T1,1,0,0
681810,2021,55,2,0,2,0.03636363636363636,1.0,18.945,50.0,T2,1,0,0
681867,2021,8,0,0,0,0.0,,,,,0,0,0
681911,2021,96,1,1,2,0.020833333333333332,0.5,24.456,175.0,T3,1,0,0
683232,2021,83,2,0,2,0.024096385542168676,1.0,,,,0,0,0
685503,2021,81,0,0,0,0.0,,18.298,91.0,T2,1,0,0
405395,2022,7,0,0,0,0.0,,,,,0,0,0
424144,2022,12,0,0,0,0.0,,,,,0,0,0
425794,2022,710,6,5,11,0.015492957746478873,0.5454545454545454,16.797,538.0,T1,1,0,0
425844,2022,468,6,2,8,0.017094017094017096,0.75,17.661,411.0,T2,1,0,0
425877,2022,13,0,0,0,0.0,,,,,0,0,0
434378,2022,546,7,3,10,0.018315018315018316,0.7,20.144,308.0,T3,1,0,0
434671,2022,333,5,0,5,0.015015015015015015,1.0,17.19,170.0,T2,1,0,0
444876,2022,9,0,0,0,0.0,,,,,0,0,0
445276,2022,142,8,2,10,0.07042253521126761,0.8,25.579,127.0,T3,1,0,1
445926,2022,254,3,1,4,0.015748031496062992,0.75,13.685,248.0,T1,1,0,1
446321,2022,82,0,0,0,0.0,,19.689,93.0,T3,1,0,0
446372,2022,460,3,5,8,0.017391304347826087,0.375,16.956,349.0,T1,1,0,0
448179,2022,409,5,1,6,0.014669926650366748,0.8333333333333334,15.306,311.0,T1,1,0,1
448281,2022,5,0,0,0,0.0,,,,,0,0,0
450203,2022,639,7,2,9,0.014084507042253521,0.7777777777777778,17.319,422.0,T2,1,0,1
453178,2022,221,3,1,4,0.01809954751131222,0.75,21.031,163.0,T3,1,0,0
453268,2022,141,3,0,3,0.02127659574468085,1.0,21.406,150.0,T3,1,0,0
453286,2022,340,3,4,7,0.020588235294117647,0.42857142857142855,16.612,221.0,T1,1,0,1
453343,2022,197,2,1,3,0.015228426395939087,0.6666666666666666,20.558,168.0,T3,1,0,0
455119,2022,194,3,2,5,0.02577319587628866,0.6,22.917,143.0,T3,1,0,1
456034,2022,65,0,0,0,0.0,,20.915,88.0,T3,1,0,0
456501,2022,441,3,1,4,0.009070294784580499,0.75,15.651,347.0,T1,1,0,1
456713,2022,177,2,0,2,0.011299435028248588,1.0,19.177,127.0,T2,1,0,0
458677,2022,3,0,0,0,0.0,,,,,0,0,0
458681,2022,364,0,2,2,0.005494505494505495,0.0,19.336,309.0,T2,1,0,1
459429,2022,123,0,0,0,0.0,,20.066,110.0,T3,1,0,0
461325,2022,11,1,0,1,0.09090909090909091,1.0,,,,0,0,0
468504,2022,174,1,0,1,0.005747126436781609,1.0,16.582,163.0,T1,1,0,0
471911,2022,452,7,1,8,0.017699115044247787,0.875,17.695,346.0,T2,1,0,1
472610,2022,232,6,0,6,0.02586206896551724,1.0,21.946,169.0,T3,1,0,1
475479,2022,239,1,2,3,0.012552301255230125,0.3333333333333333,16.666,257.0,T1,1,0,0
476595,2022,239,0,0,0,0.0,,19.796,180.0,T3,1,0,0
477132,2022,337,1,1,2,0.005934718100890208,0.5,15.982,219.0,T1,1,0,1
488984,2022,90,1,0,1,0.011111111111111112,1.0,16.817,62.0,T1,1,0,0
489119,2022,104,1,1,2,0.019230769230769232,0.5,11.367,94.0,T1,1,0,1
489265,2022,77,2,0,2,0.025974025974025976,1.0,19.733,71.0,T3,1,0,0
489334,2022,120,3,1,4,0.03333333333333333,0.75,21.484,139.0,T3,1,0,0
489446,2022,35,0,0,0,0.0,,,,,0,0,0
493603,2022,169,10,2,12,0.07100591715976332,0.8333333333333334,21.139,199.0,T3,1,0,1
500779,2022,614,5,3,8,0.013029315960912053,0.625,17.632,432.0,T2,1,0,1
501303,2022,8,0,0,0,0.0,,,,,0,0,0
501381,2022,152,3,2,5,0.03289473684210526,0.6,16.668,83.0,T1,1,0,0
501625,2022,62,0,0,0,0.0,,18.042,72.0,T2,1,0,0
501925,2022,98,1,0,1,0.01020408163265306,1.0,16.09,95.0,T1,1,0,0
501985,2022,373,11,0,11,0.029490616621983913,1.0,15.276,306.0,T1,1,0,0
502042,2022,310,3,1,4,0.012903225806451613,0.75,20.227,286.0,T3,1,0,0
502043,2022,565,2,3,5,0.008849557522123894,0.4,19.888,418.0,T3,1,0,1
502085,2022,215,0,1,1,0.004651162790697674,0.0,17.371,202.0,T2,1,0,0
502154,2022,6,0,0,0,0.0,,,,,0,0,0
502171,2022,541,10,1,11,0.02033271719038817,0.9090909090909091,16.85,387.0,T1,1,0,1
502179,2022,396,0,2,2,0.005050505050505051,0.0,16.562,300.0,T1,1,0,0
502202,2022,192,6,0,6,0.03125,1.0,17.407,234.0,T2,1,0,0
502624,2022,95,1,2,3,0.031578947368421054,0.3333333333333333,14.407,68.0,T1,1,0,1
503285,2022,68,4,0,4,0.058823529411764705,1.0,21.63,69.0,T3,1,0,0
503449,2022,228,2,0,2,0.008771929824561403,1.0,18.402,153.0,T2,1,0,0
506433,2022,612,11,2,13,0.021241830065359478,0.8461538461538461,20.938,374.0,T3,1,0,1
517008,2022,156,4,1,5,0.03205128205128205,0.8,23.552,134.0,T3,1,0,0
518397,2022,65,0,0,0,0.0,,,,,0,0,1
518489,2022,142,5,0,5,0.035211267605633804,1.0,19.98,147.0,T3,1,0,1
518516,2022,494,6,1,7,0.01417004048582996,0.8571428571428571,17.441,481.0,T2,1,0,0
518553,2022,281,3,1,4,0.014234875444839857,0.75,16.996,252.0,T1,1,0,0
518585,2022,22,1,0,1,0.045454545454545456,1.0,,,,0,0,0
518586,2022,3,0,0,0,0.0,,,,,0,0,0
518617,2022,236,2,1,3,0.012711864406779662,0.6666666666666666,23.533,301.0,T3,1,0,1
518748,2022,89,1,0,1,0.011235955056179775,1.0,22.445,59.0,T3,1,0,0
518813,2022,16,1,0,1,0.0625,1.0,,,,0,0,0
518876,2022,616,12,4,16,0.025974025974025976,0.75,16.974,429.0,T1,1,0,0
518886,2022,188,3,1,4,0.02127659574468085,0.75,22.748,216.0,T3,1,0,1
519008,2022,131,1,0,1,0.007633587786259542,1.0,17.364,108.0,T2,1,0,1
519043,2022,329,3,1,4,0.0121580547112462,0.75,19.883,170.0,T3,1,0,0
519151,2022,124,0,1,1,0.008064516129032258,0.0,23.67,88.0,T3,1,0,1
519242,2022,17,0,0,0,0.0,,,,,0,0,0
519293,2022,145,4,0,4,0.027586206896551724,1.0,20.128,146.0,T3,1,0,1
519326,2022,218,8,0,8,0.03669724770642202,1.0,24.262,208.0,T3,1,0,0
520980,2022,13,0,0,0,0.0,,,,,0,0,0
521230,2022,189,2,0,2,0.010582010582010581,1.0,22.097,142.0,T3,1,0,0
523260,2022,120,3,0,3,0.025,1.0,23.086,149.0,T3,1,0,1
527048,2022,595,9,0,9,0.015126050420168067,1.0,18.191,535.0,T2,1,0,1
527055,2022,33,1,0,1,0.030303030303030304,1.0,,,,0,0,0
528748,2022,192,1,0,1,0.005208333333333333,1.0,17.749,149.0,T2,1,0,0
541640,2022,237,0,0,0,0.0,,21.816,164.0,T3,1,0,1
542194,2022,22,0,0,0,0.0,,,,,0,0,0
542585,2022,115,0,0,0,0.0,,21.803,106.0,T3,1,0,0
542881,2022,533,3,0,3,0.005628517823639775,1.0,17.418,314.0,T2,1,0,1
542888,2022,174,2,1,3,0.017241379310344827,0.6666666666666666,21.066,183.0,T3,1,0,1
542914,2022,200,2,2,4,0.02,0.5,20.431,154.0,T3,1,0,0
542947,2022,123,1,0,1,0.008130081300813009,1.0,18.976,134.0,T2,1,0,0
543037,2022,654,8,4,12,0.01834862385321101,0.6666666666666666,17.599,437.0,T2,1,0,1
543056,2022,43,0,0,0,0.0,,,,,0,0,0
543101,2022,82,0,1,1,0.012195121951219513,0.0,15.954,69.0,T1,1,0,0
543135,2022,331,3,1,4,0.012084592145015106,0.75,17.767,242.0,T2,1,0,1
543238,2022,75,0,0,0,0.0,,22.128,76.0,T3,1,0,0
543243,2022,427,7,0,7,0.01639344262295082,1.0,17.667,282.0,T2,1,0,1
543272,2022,160,1,0,1,0.00625,1.0,22.912,180.0,T3,1,0,0
543281,2022,30,0,0,0,0.0,,,,,0,0,0
543294,2022,311,8,2,10,0.03215434083601286,0.8,16.989,199.0,T1,1,0,1
543339,2022,79,0,0,0,0.0,,23.763,71.0,T3,1,0,1
543351,2022,2,0,0,0,0.0,,,,,0,0,0
543475,2022,685,2,1,3,0.004379562043795621,0.6666666666666666,15.517,464.0,T1,1,0,1
543507,2022,108,1,0,1,0.009259259259259259,1.0,20.617,112.0,T3,1,0,0
543521,2022,244,1,0,1,0.004098360655737705,1.0,16.319,200.0,T1,1,0,0
543548,2022,45,0,1,1,0.022222222222222223,0.0,,,,0,0,0
543606,2022,367,4,3,7,0.01907356948228883,0.5714285714285714,19.158,246.0,T2,1,0,0
543766,2022,227,2,0,2,0.00881057268722467,1.0,18.194,202.0,T2,1,0,1
543829,2022,5,0,0,0,0.0,,,,,0,0,0
543901,2022,18,0,1,1,0.05555555555555555,0.0,,,,0,0,0
544365,2022,142,4,0,4,0.028169014084507043,1.0,20.092,139.0,T3,1,0,0
544727,2022,211,1,3,4,0.018957345971563982,0.25,21.749,171.0,T3,1,0,0
544931,2022,22,1,0,1,0.045454545454545456,1.0,,,,0,0,0
545343,2022,91,1,0,1,0.01098901098901099,1.0,20.09,116.0,T3,1,0,0
547001,2022,78,1,1,2,0.02564102564102564,0.5,20.749,58.0,T3,1,0,0
547179,2022,355,3,1,4,0.011267605633802818,0.75,16.377,277.0,T1,1,0,1
547184,2022,18,0,0,0,0.0,,,,,0,0,0
547943,2022,66,0,0,0,0.0,,19.085,56.0,T2,1,0,0
547973,2022,140,2,0,2,0.014285714285714285,1.0,24.38,118.0,T3,1,0,1
548384,2022,144,0,0,0,0.0,,18.325,140.0,T2,1,0,0
548389,2022,365,6,3,9,0.024657534246575342,0.6666666666666666,17.136,258.0,T1,1,0,1
552640,2022,25,0,0,0,0.0,,,,,0,0,1
553902,2022,12,0,0,0,0.0,,,,,0,0,0
554340,2022,177,1,1,2,0.011299435028248588,0.5,20.446,181.0,T3,1,0,1
554430,2022,530,2,3,5,0.009433962264150943,0.4,16.643,329.0,T1,1,0,1
554431,2022,177,3,0,3,0.01694915254237288,1.0,21.553,137.0,T3,1,0,0
570257,2022,227,2,0,2,0.00881057268722467,1.0,18.442,156.0,T2,1,0,0
570488,2022,64,2,0,2,0.03125,1.0,18.48,75.0,T2,1,0,0
570632,2022,411,4,1,5,0.012165450121654502,0.8,16.557,280.0,T1,1,0,1
570663,2022,69,3,0,3,0.043478260869565216,1.0,22.09,76.0,T3,1,0,0
570666,2022,260,2,1,3,0.011538461538461539,0.6666666666666666,18.884,189.0,T2,1,0,0
571439,2022,18,0,0,0,0.0,,,,,0,0,0
571446,2022,50,0,1,1,0.02,0.0,,,,0,0,0
571466,2022,6,0,0,0,0.0,,,,,0,0,0
571479,2022,171,2,1,3,0.017543859649122806,0.6666666666666666,24.586,198.0,T3,1,0,0
571510,2022,45,1,0,1,0.022222222222222223,1.0,,,,0,0,1
571578,2022,504,9,2,11,0.021825396825396824,0.8181818181818182,16.043,457.0,T1,1,0,1
571616,2022,1,0,0,0,0.0,,,,,0,0,0
571656,2022,194,3,1,4,0.020618556701030927,0.75,20.099,168.0,T3,1,0,1
571670,2022,166,0,0,0,0.0,,19.697,148.0,T3,1,0,1
571704,2022,14,0,0,0,0.0,,,,,0,0,0
571710,2022,229,1,1,2,0.008733624454148471,0.5,17.249,220.0,T2,1,0,0
571760,2022,246,0,0,0,0.0,,15.303,160.0,T1,1,0,1
571800,2022,458,6,1,7,0.015283842794759825,0.8571428571428571,17.643,290.0,T2,1,0,0
571863,2022,20,0,0,0,0.0,,,,,0,0,0
571882,2022,73,0,0,0,0.0,,14.426,72.0,T1,1,0,0
571901,2022,209,0,0,0,0.0,,18.617,195.0,T2,1,0,0
571917,2022,20,0,0,0,0.0,,,,,0,0,0
571927,2022,154,0,0,0,0.0,,14.39,120.0,T1,1,0,1
571945,2022,587,2,1,3,0.005110732538330494,0.6666666666666666,14.902,428.0,T1,1,0,0
571946,2022,23,0,0,0,0.0,,,,,0,0,0
571948,2022,213,0,0,0,0.0,,15.528,273.0,T1,1,0,1
571976,2022,4,0,0,0,0.0,,,,,0,0,0
572070,2022,180,4,1,5,0.027777777777777776,0.8,18.357,96.0,T2,1,0,0
572125,2022,51,0,0,0,0.0,,,,,0,0,0
572191,2022,8,0,0,0,0.0,,,,,0,0,0
572193,2022,150,5,1,6,0.04,0.8333333333333334,21.905,135.0,T3,1,0,0
572362,2022,9,0,0,0,0.0,,,,,0,0,0
572383,2022,9,0,0,0,0.0,,,,,0,0,0
572403,2022,79,2,0,2,0.02531645569620253,1.0,18.365,88.0,T2,1,0,0
572703,2022,53,4,0,4,0.07547169811320754,1.0,,,,0,0,0
572888,2022,21,0,0,0,0.0,,,,,0,0,0
572955,2022,57,0,0,0,0.0,,21.738,55.0,T3,1,0,0
572971,2022,209,0,2,2,0.009569377990430622,0.0,17.131,243.0,T1,1,0,1
573009,2022,205,2,0,2,0.00975609756097561,1.0,18.811,156.0,T2,1,0,0
573124,2022,214,2,0,2,0.009345794392523364,1.0,22.27,212.0,T3,1,0,1
573131,2022,5,0,0,0,0.0,,,,,0,0,0
573186,2022,498,4,4,8,0.01606425702811245,0.5,16.52,322.0,T1,1,0,0
573204,2022,223,2,1,3,0.013452914798206279,0.6666666666666666,20.632,169.0,T3,1,0,0
573668,2022,47,1,0,1,0.02127659574468085,1.0,,,,0,0,0
579328,2022,394,0,3,3,0.007614213197969543,0.0,19.896,329.0,T3,1,0,0
592094,2022,212,7,0,7,0.0330188679245283,1.0,22.096,123.0,T3,1,0,1
592169,2022,19,0,0,0,0.0,,,,,0,0,0
592222,2022,11,0,0,0,0.0,,,,,0,0,0
592332,2022,586,15,4,19,0.032423208191126277,0.7894736842105263,20.331,350.0,T3,1,0,1
592346,2022,77,0,1,1,0.012987012987012988,0.0,15.021,69.0,T1,1,0,0
592351,2022,369,12,1,13,0.03523035230352303,0.9230769230769231,18.548,289.0,T2,1,0,1
592390,2022,110,5,1,6,0.05454545454545454,0.8333333333333334,21.825,109.0,T3,1,0,0
592454,2022,38,0,0,0,0.0,,,,,0,0,0
592473,2022,67,0,0,0,0.0,,19.898,69.0,T3,1,0,0
592662,2022,552,10,3,13,0.02355072463768116,0.7692307692307693,18.49,378.0,T2,1,0,1
592712,2022,8,1,0,1,0.125,1.0,,,,0,0,0
592716,2022,351,1,2,3,0.008547008547008548,0.3333333333333333,18.08,241.0,T2,1,0,0
592717,2022,181,4,2,6,0.03314917127071823,0.6666666666666666,17.81,149.0,T2,1,0,0
592741,2022,82,0,1,1,0.012195121951219513,0.0,19.59,78.0,T3,1,0,1
592743,2022,3,0,0,0,0.0,,,,,0,0,0
592761,2022,292,1,1,2,0.00684931506849315,0.5,18.152,225.0,T2,1,0,0
592767,2022,345,1,0,1,0.002898550724637681,1.0,15.477,234.0,T1,1,0,0
592773,2022,248,4,2,6,0.024193548387096774,0.6666666666666666,22.514,172.0,T3,1,0,1
592789,2022,433,20,1,21,0.04849884526558892,0.9523809523809523,19.173,315.0,T2,1,0,0
592791,2022,547,5,2,7,0.012797074954296161,0.7142857142857143,17.123,419.0,T1,1,0,0
592804,2022,78,0,0,0,0.0,,15.202,101.0,T1,1,0,0
592826,2022,281,3,1,4,0.014234875444839857,0.75,20.185,214.0,T3,1,0,0
592836,2022,534,7,2,9,0.016853932584269662,0.7777777777777778,15.073,332.0,T1,1,0,0
592848,2022,43,2,0,2,0.046511627906976744,1.0,,,,0,0,0
592858,2022,282,2,1,3,0.010638297872340425,0.6666666666666666,18.249,232.0,T2,1,0,0
592866,2022,264,1,1,2,0.007575757575757576,0.5,17.173,204.0,T2,1,0,1
593140,2022,13,0,0,0,0.0,,,,,0,0,0
593160,2022,6,0,0,0,0.0,,,,,0,0,0
593334,2022,265,1,0,1,0.0037735849056603774,1.0,16.007,156.0,T1,1,0,0
593423,2022,435,2,3,5,0.011494252873563218,0.4,18.652,328.0,T2,1,0,1
593576,2022,221,3,0,3,0.013574660633484163,1.0,19.348,162.0,T2,1,0,1
593619,2022,70,0,0,0,0.0,,20.573,79.0,T3,1,0,0
593643,2022,18,0,0,0,0.0,,,,,0,0,0
593958,2022,258,2,0,2,0.007751937984496124,1.0,15.436,250.0,T1,1,0,0
593974,2022,214,0,0,0,0.0,,16.651,116.0,T1,1,0,1
594311,2022,91,0,1,1,0.01098901098901099,0.0,15.876,111.0,T1,1,0,0
594577,2022,167,2,0,2,0.011976047904191617,1.0,17.417,123.0,T2,1,0,0
594580,2022,195,1,0,1,0.005128205128205128,1.0,21.935,175.0,T3,1,0,0
594798,2022,108,3,0,3,0.027777777777777776,1.0,17.073,59.0,T1,1,0,1
594835,2022,569,7,1,8,0.014059753954305799,0.875,15.235,439.0,T1,1,0,1
595014,2022,2,0,0,0,0.0,,,,,0,0,0
595191,2022,21,0,0,0,0.0,,,,,0,0,0
595345,2022,258,1,0,1,0.003875968992248062,1.0,18.405,202.0,T2,1,0,0
595881,2022,213,4,2,6,0.028169014084507043,0.6666666666666666,20.657,230.0,T3,1,0,0
595939,2022,28,2,0,2,0.07142857142857142,1.0,,,,0,0,0
596001,2022,333,6,1,7,0.021021021021021023,0.8571428571428571,14.61,284.0,T1,1,0,1
596043,2022,33,0,0,0,0.0,,,,,0,0,0
596057,2022,220,0,1,1,0.004545454545454545,0.0,18.557,179.0,T2,1,0,0
596071,2022,97,1,0,1,0.010309278350515464,1.0,21.271,107.0,T3,1,0,0
596082,2022,70,0,0,0,0.0,,18.765,82.0,T2,1,0,0
596112,2022,210,2,2,4,0.01904761904761905,0.5,20.987,142.0,T3,1,0,0
596117,2022,6,0,0,0,0.0,,,,,0,0,0
596133,2022,185,1,0,1,0.005405405405405406,1.0,18.253,144.0,T2,1,0,1
596271,2022,57,0,0,0,0.0,,,,,0,0,0
596295,2022,454,4,1,5,0.011013215859030838,0.8,15.109,305.0,T1,1,0,0
598264,2022,127,5,0,5,0.03937007874015748,1.0,22.813,121.0,T3,1,0,1
598265,2022,6,0,0,0,0.0,,,,,0,0,0
598287,2022,198,5,4,9,0.045454545454545456,0.5555555555555556,23.1,145.0,T3,1,0,0
600917,2022,156,3,0,3,0.019230769230769232,1.0,19.712,164.0,T3,1,0,0
600921,2022,225,6,0,6,0.02666666666666667,1.0,19.574,199.0,T2,1,0,0
601713,2022,625,13,4,17,0.0272,0.7647058823529411,17.008,513.0,T1,1,0,1
605130,2022,249,3,0,3,0.012048192771084338,1.0,20.846,213.0,T3,1,0,1
605135,2022,614,5,3,8,0.013029315960912053,0.625,17.943,488.0,T2,1,0,1
605151,2022,45,3,0,3,0.06666666666666667,1.0,18.253,56.0,T2,1,0,0
605154,2022,244,2,2,4,0.01639344262295082,0.5,14.175,230.0,T1,1,0,0
605156,2022,21,1,0,1,0.047619047619047616,1.0,,,,0,0,0
605164,2022,494,8,1,9,0.018218623481781375,0.8888888888888888,15.853,278.0,T1,1,0,0
605170,2022,1,0,0,0,0.0,,,,,0,0,0
605177,2022,204,2,0,2,0.00980392156862745,1.0,19.662,148.0,T3,1,0,1
605182,2022,384,12,1,13,0.033854166666666664,0.9230769230769231,19.012,252.0,T2,1,0,0
605194,2022,142,2,1,3,0.02112676056338028,0.6666666666666666,16.746,129.0,T1,1,0,0
605195,2022,71,0,1,1,0.014084507042253521,0.0,17.635,74.0,T2,1,0,0
605200,2022,560,6,3,9,0.01607142857142857,0.6666666666666666,16.15,357.0,T1,1,0,0
605218,2022,262,0,3,3,0.011450381679389313,0.0,19.196,210.0,T2,1,0,0
605242,2022,195,5,0,5,0.02564102564102564,1.0,16.658,210.0,T1,1,0,0
605280,2022,194,1,0,1,0.005154639175257732,1.0,21.818,183.0,T3,1,0,0
605288,2022,404,3,1,4,0.009900990099009901,0.75,15.754,340.0,T1,1,0,1
605347,2022,280,2,1,3,0.010714285714285714,0.6666666666666666,20.608,219.0,T3,1,0,1
605397,2022,581,4,0,4,0.0068846815834767644,1.0,16.906,432.0,T1,1,0,1
605400,2022,624,9,8,17,0.027243589743589744,0.5294117647058824,20.119,378.0,T3,1,0,1
605446,2022,16,0,0,0,0.0,,,,,0,0,0
605447,2022,166,2,0,2,0.012048192771084338,1.0,20.521,180.0,T3,1,0,0
605463,2022,58,0,0,0,0.0,,15.416,72.0,T1,1,0,0
605483,2022,470,6,1,7,0.014893617021276596,0.8571428571428571,19.018,326.0,T2,1,0,1
605488,2022,447,4,1,5,0.011185682326621925,0.8,19.623,319.0,T3,1,0,1
605507,2022,413,7,1,8,0.01937046004842615,0.875,19.819,329.0,T3,1,0,0
605521,2022,167,7,1,8,0.04790419161676647,0.875,20.016,127.0,T3,1,0,0
605525,2022,134,1,2,3,0.022388059701492536,0.3333333333333333,21.228,89.0,T3,1,0,0
605538,2022,81,3,0,3,0.037037037037037035,1.0,20.342,129.0,T3,1,0,0
605540,2022,415,9,3,12,0.02891566265060241,0.75,19.756,337.0,T3,1,0,0
605612,2022,10,0,0,0,0.0,,,,,0,0,0
606115,2022,6,0,0,0,0.0,,,,,0,0,0
606131,2022,75,2,0,2,0.02666666666666667,1.0,13.07,50.0,T1,1,0,0
606149,2022,205,3,0,3,0.014634146341463415,1.0,25.811,143.0,T3,1,0,1
606160,2022,204,8,0,8,0.0392156862745098,1.0,19.997,182.0,T3,1,0,0
606273,2022,24,0,0,0,0.0,,,,,0,0,0
606303,2022,191,1,1,2,0.010471204188481676,0.5,18.353,176.0,T2,1,0,0
606424,2022,236,2,0,2,0.00847457627118644,1.0,19.766,168.0,T3,1,0,0
606625,2022,129,2,0,2,0.015503875968992248,1.0,19.392,115.0,T2,1,0,0
606930,2022,45,0,0,0,0.0,,21.47,60.0,T3,1,0,1
606965,2022,35,1,0,1,0.02857142857142857,1.0,,,,0,0,1
606993,2022,12,0,0,0,0.0,,,,,0,0,0
607074,2022,611,14,0,14,0.022913256955810146,1.0,18.922,393.0,T2,1,0,1
607179,2022,122,0,0,0,0.0,,19.875,100.0,T3,1,0,0
607192,2022,27,0,0,0,0.0,,,,,0,0,1
607200,2022,470,11,1,12,0.02553191489361702,0.9166666666666666,17.294,494.0,T2,1,0,0
607216,2022,154,2,1,3,0.01948051948051948,0.6666666666666666,19.93,167.0,T3,1,0,0
607229,2022,25,0,0,0,0.0,,,,,0,0,0
607237,2022,277,1,0,1,0.0036101083032490976,1.0,16.864,197.0,T1,1,0,1
607259,2022,408,4,1,5,0.012254901960784314,0.8,17.727,286.0,T2,1,0,0
607359,2022,21,2,0,2,0.09523809523809523,1.0,,,,0,0,0
607391,2022,24,2,0,2,0.08333333333333333,1.0,,,,0,0,0
607455,2022,83,1,1,2,0.024096385542168676,0.5,18.862,126.0,T2,1,0,1
607457,2022,42,1,1,2,0.047619047619047616,0.5,,,,0,0,0
607481,2022,113,1,0,1,0.008849557522123894,1.0,22.853,150.0,T3,1,0,1
607536,2022,633,9,5,14,0.022116903633491312,0.6428571428571429,17.201,458.0,T2,1,0,1
607572,2022,15,0,0,0,0.0,,,,,0,0,0
607609,2022,5,0,0,0,0.0,,,,,0,0,0
607625,2022,255,0,0,0,0.0,,16.988,196.0,T1,1,0,1
607644,2022,28,0,0,0,0.0,,,,,0,0,1
607755,2022,31,0,0,0,0.0,,,,,0,0,0
608032,2022,179,0,0,0,0.0,,17.559,169.0,T2,1,0,0
608328,2022,180,2,2,4,0.022222222222222223,0.5,20.88,229.0,T3,1,0,0
